	correlation with metacell	method	celltype
9450	0.3810152646844556	scVI	EX3
9451	0.1864906332480613	scVI	EX3
9452	0.4151397124803455	scVI	EX3
9453	0.30871575887931524	scVI	EX3
9454	0.25605085790011256	scVI	EX3
9455	0.23529460862411986	scVI	EX3
9456	0.22196962073854426	scVI	EX3
9457	0.24044096319542818	scVI	EX3
9458	0.27844199784821033	scVI	EX3
9459	0.251605402650426	scVI	EX3
9460	0.08364478037149552	scVI	EX3
9461	0.3000653526228546	scVI	EX3
9462	0.35053840637989586	scVI	EX3
9463	0.33894984632320657	scVI	EX3
9464	0.23699658365738283	scVI	EX3
9465	0.20162687102924107	scVI	EX3
9466	0.23598725891041605	scVI	EX3
9467	0.19638016880912018	scVI	EX3
9468	0.2863578982492272	scVI	EX3
9469	0.40104263818071745	scVI	EX3
9470	0.1352382605400334	scVI	EX3
9471	0.2824059841204192	scVI	EX3
9472	0.13940250466316068	scVI	EX3
9473	0.32008228014991286	scVI	EX3
9474	0.08424536544761833	scVI	EX3
9475	0.23426937069055553	scVI	EX3
9476	0.24522120280486082	scVI	EX3
9477	0.5330609066745291	scVI	EX3
9478	0.11735241305866902	scVI	EX3
9479	0.23115904050501224	scVI	EX3
9480	0.2328842847678343	scVI	EX3
9481	0.41254151404894185	scVI	EX3
9482	0.1234010260477055	scVI	EX3
9483	0.4072684036696884	scVI	EX3
9484	0.21569122847340233	scVI	EX3
9485	0.146605357465194	scVI	EX3
9486	0.25949834687515655	scVI	EX3
9487	0.06457195322771936	scVI	EX3
9488	0.17955569219146877	scVI	EX3
9489	0.2648794924089557	scVI	EX3
9490	0.18419248021123577	scVI	EX3
9491	0.37185102261635095	scVI	EX3
9492	0.17533762734649155	scVI	EX3
9493	0.3982358878353578	scVI	EX3
9494	0.2722494769462356	scVI	EX3
9495	0.22883759587518315	scVI	EX3
9496	0.3485337222241645	scVI	EX3
9497	0.21655898342629706	scVI	EX3
9498	0.28064761057821136	scVI	EX3
9499	0.2796238020148929	scVI	EX3
9500	0.24411790241073367	scVI	EX3
9501	0.40980069833419347	scVI	EX3
9502	0.2818488218425643	scVI	EX3
9503	0.2501554636363604	scVI	EX3
9504	0.23083542827182205	scVI	EX3
9505	0.2775027177453439	scVI	EX3
9506	0.40605600206111236	scVI	EX3
9507	0.4132716749830878	scVI	EX3
9508	0.26870134811724095	scVI	EX3
9509	0.332355668657251	scVI	EX3
9510	0.12451912408803506	scVI	EX3
9511	0.1927270957753101	scVI	EX3
9512	0.45484167302518475	scVI	EX3
9513	0.2618314048282362	scVI	EX3
9514	0.2688804595526666	scVI	EX3
9515	0.30230714706548273	scVI	EX3
9516	0.2901259043053754	scVI	EX3
9517	0.42010288008089597	scVI	EX3
9518	0.30017300114669826	scVI	EX3
9519	0.3658071154451108	scVI	EX3
9520	0.38695399779705003	scVI	EX3
9521	0.1614287580017501	scVI	EX3
9522	0.20140529191065504	scVI	EX3
9523	0.20341451737651103	scVI	EX3
9524	0.1231396437737313	scVI	EX3
9525	0.11937503899307018	scVI	EX3
9526	0.20046956122740056	scVI	EX3
9527	0.2557096293066934	scVI	EX3
9528	0.2789161996773205	scVI	EX3
9529	0.33855119494805275	scVI	EX3
9530	0.12494858759226209	scVI	EX3
9531	0.29335880542886195	scVI	EX3
9532	0.3229652093308158	scVI	EX3
9533	0.5208623820290178	scVI	EX3
9534	0.23195294888599532	scVI	EX3
9535	0.3273880284913881	scVI	EX3
9536	0.5402368587268767	scVI	EX3
9537	0.2985774413973708	scVI	EX3
9538	0.08161218941217216	scVI	EX3
9539	0.09383071937603377	scVI	EX3
9540	0.24259740089757104	scVI	EX3
9541	0.3368946547821471	scVI	EX3
9542	0.3432037902717253	scVI	EX3
9543	0.1879383349974947	scVI	EX3
9544	0.31761284889991664	scVI	EX3
9545	0.0831529497357869	scVI	EX3
9546	0.15708388178876365	scVI	EX3
9547	0.2284311667864803	scVI	IN1
9548	0.1182879503480126	scVI	IN1
9549	0.169136368508579	scVI	IN1
9550	0.34165917980635824	scVI	IN1
9551	0.1900246346622761	scVI	IN1
9552	0.26684615847414206	scVI	IN1
9553	0.25353511359063274	scVI	IN1
9554	0.25181023374717465	scVI	IN1
9555	0.10296720910268921	scVI	IN1
9556	0.23955852560449895	scVI	IN1
9557	0.24098069582177692	scVI	IN1
9558	0.15877944066643926	scVI	IN1
9559	0.2238734560180184	scVI	IN1
9560	0.18349767695769392	scVI	IN1
9561	0.3103037575521826	scVI	IN1
9562	0.2738755983269549	scVI	IN1
9563	0.2994827356780196	scVI	IN1
9564	0.2332733978080973	scVI	IN1
9565	0.31078223975246755	scVI	IN1
9566	0.3937137985058959	scVI	IN1
9567	0.15120195585277363	scVI	IN1
9568	0.2651146670452983	scVI	IN1
9569	0.08533636852262234	scVI	IN1
9570	0.18540196002856008	scVI	IN1
9571	0.2931974710659143	scVI	IN1
9572	0.3330281274910696	scVI	IN1
9573	0.24595495199208833	scVI	IN1
9574	0.1470549357318307	scVI	IN1
9575	0.1835274254478486	scVI	IN1
9576	0.11717335492734134	scVI	IN1
9577	0.1367675741927701	scVI	IN1
9578	0.35190452102998193	scVI	IN1
9579	0.2861880819498107	scVI	IN1
9580	0.3345744381105416	scVI	IN1
9581	0.10388071897340186	scVI	IN1
9582	0.06429457164441149	scVI	IN1
9583	0.41792786528485737	scVI	IN1
9584	0.33393952003948646	scVI	IN1
9585	0.1896649061482556	scVI	IN1
9586	0.18805761561276188	scVI	IN1
9587	0.24436016339812472	scVI	IN1
9588	0.3710550853807388	scVI	IN1
9589	0.3294739875392742	scVI	IN1
9590	0.4069966736281494	scVI	IN1
9591	0.13176326699788254	scVI	IN1
9592	0.2037519681082499	scVI	IN1
9593	0.13713876544739295	scVI	IN1
9594	0.08799670974552497	scVI	IN1
9595	0.24063616123979656	scVI	IN1
9596	0.09293818345869352	scVI	IN1
9597	0.3125719467502911	scVI	IN1
9598	0.21330443922542372	scVI	IN1
9599	0.4034012181889874	scVI	IN1
9600	0.26142074165561774	scVI	IN1
9601	0.1355244962046884	scVI	IN1
9602	0.386083807038235	scVI	IN1
9603	0.45978583834274644	scVI	IN1
9604	0.11962072000384487	scVI	IN1
9605	0.17260864025261072	scVI	IN1
9606	0.3252089771166954	scVI	IN1
9607	0.22410270504955376	scVI	IN1
9608	0.1916447549687902	scVI	IN1
9609	0.3789711516560105	scVI	IN1
9610	0.28534925540472017	scVI	IN1
9611	0.2979530201569171	scVI	IN1
9612	0.30545251776539395	scVI	IN1
9613	0.23809326518271845	scVI	IN1
9614	0.20403251351796295	scVI	IN1
9615	0.2549488294273213	scVI	IN1
9616	0.25716419118045036	scVI	IN1
9617	0.15801627997665266	scVI	IN1
9618	0.2265797795400379	scVI	IN1
9619	0.2670663302391301	scVI	IN1
9620	0.3411022993308374	scVI	IN1
9621	0.21735355389891015	scVI	IN1
9622	0.23061376074192405	scVI	IN1
9623	0.2587293808375491	scVI	IN1
9624	0.26504653100828807	scVI	IN1
9625	0.17058081914628326	scVI	IN1
9626	0.312464073224811	scVI	IN1
9627	0.48250276806830233	scVI	IN1
9628	0.3298017567557225	scVI	IN1
9629	0.44037437278159064	scVI	IN1
9630	0.11362099700788514	scVI	IN1
9631	0.18036216609189137	scVI	IN1
9632	0.3710652677944988	scVI	IN1
9633	0.20919450005120974	scVI	IN1
9634	0.1498941171567808	scVI	IN1
9635	0.10578968234314298	scVI	IN1
9636	0.4342581343288793	scVI	IN1
9637	0.3431033553944823	scVI	IN1
9638	0.28719106459942756	scVI	IN1
9639	0.3340014365768094	scVI	IN1
9640	0.38253413384160107	scVI	IN1
9641	0.2753347104535885	scVI	IN1
9642	0.16897895927089823	scVI	IN1
9643	0.3864134802226411	scVI	IN1
9644	0.24459706339011586	scVI	IN1
9645	0.10113409779518569	scVI	IN1
9646	0.3672718593527008	scVI	IN1
9647	0.3224095263369966	scVI	IN1
9648	0.19702749749633572	scVI	IN1
9649	0.2141682747080614	scVI	IN1
9650	0.1390064452413773	scVI	IN1
9651	0.3886505791479363	scVI	IN1
9652	0.1715357731423536	scVI	IN1
9653	0.3982740740944723	scVI	IN1
9654	0.22962825800855977	scVI	IN1
9655	0.3202817187493703	scVI	IN1
9656	0.15105075646109312	scVI	IN1
9657	0.3621510066641246	scVI	IN1
9658	0.14115566333928758	scVI	IN1
9659	0.10997356749202393	scVI	IN1
9660	0.11317969765943967	scVI	IN1
9661	0.17797413167067444	scVI	IN1
9662	0.1584979926464507	scVI	IN1
9663	0.24570780982983897	scVI	IN1
9664	0.2128047824594543	scVI	IN1
9665	0.35642263560883924	scVI	IN1
9666	0.29317076118802143	scVI	IN1
9667	0.14848574059804598	scVI	IN1
9668	0.33251912136677203	scVI	IN1
9669	0.3911393148409409	scVI	IN1
9670	0.237622268657969	scVI	IN1
9671	0.29235799202399804	scVI	IN1
9672	0.1507995184606348	scVI	IN1
9673	0.08588822102767986	scVI	IN1
9674	0.12392348216554272	scVI	IN1
9675	0.14766051656065673	scVI	IN1
9676	0.23765409450036346	scVI	IN1
9677	0.3201188888717186	scVI	IN1
9678	0.44037633680953464	scVI	IN1
9679	0.24086778962801017	scVI	IN1
9680	0.3949497496521969	scVI	IN1
9681	0.2534414523885302	scVI	IN1
9682	0.30949058391395445	scVI	IN1
9683	0.202211801968925	scVI	IN1
9684	0.13864114326579594	scVI	IN1
9685	0.2773820375454109	scVI	IN1
9686	0.4425616864323029	scVI	IN1
9687	0.32460862792380407	scVI	IN1
9688	0.523983995548972	scVI	IN1
9689	0.15085694770329838	scVI	IN1
9690	0.26003828599919304	scVI	IN1
9691	0.20187480585299747	scVI	IN1
9692	0.4255172250444097	scVI	IN1
9693	0.16963121820823213	scVI	IN1
9694	0.21270781953825624	scVI	IN1
9695	0.28388249232636886	scVI	IN1
9696	0.15588648294917284	scVI	IN1
9697	0.3216574110727744	scVI	IN1
9698	0.2658231996474642	scVI	IN1
9699	0.28932660831903123	scVI	IN1
9700	0.3605427747090035	scVI	IN1
9701	0.1895548903701392	scVI	IN1
9702	0.32805409752888604	scVI	IN1
9703	0.2714499215800718	scVI	IN1
9704	0.4100907506274868	scVI	IN1
9705	0.3879649446527661	scVI	IN1
9706	0.2377286166143723	scVI	IN1
9707	0.20272765163915904	scVI	IN1
9708	0.4560129786828054	scVI	IN1
9709	0.18922553093548777	scVI	IN1
9710	0.32945149786883865	scVI	IN1
9711	0.2397725651125874	scVI	IN1
9712	0.07708378318276281	scVI	IN1
9713	0.31453105961491107	scVI	IN1
9714	0.155213033961173	scVI	IN1
9715	0.24389709173154597	scVI	IN1
9716	0.2462156900076016	scVI	IN1
9717	0.1309261486726976	scVI	IN1
9718	0.5045203039611508	scVI	IN1
9719	0.23690815582215854	scVI	IN1
9720	0.2777040966452605	scVI	IN1
9721	0.21446867134300587	scVI	IN1
9722	0.20236763251415568	scVI	IN1
9723	0.428068476972841	scVI	IN1
9724	0.348725331936587	scVI	IN1
9725	0.23979775099991196	scVI	IN1
9726	0.1256562324773603	scVI	IN1
9727	0.34227479168617786	scVI	IN1
9728	0.40496592603212367	scVI	IN1
9729	0.49319862041002843	scVI	IN1
9730	0.4227764944690839	scVI	IN1
9731	0.20273238639719934	scVI	IN1
9732	0.43750227689973675	scVI	IN1
9733	0.20053180438402765	scVI	IN1
9734	0.24769769849115206	scVI	IN1
9735	0.19984546059457461	scVI	IN1
9736	0.294518747735539	scVI	IN1
9737	0.3661637610364116	scVI	IN1
9738	0.2958158305459643	scVI	IN1
9739	0.22397569573843035	scVI	IN1
9740	0.21852930701456155	scVI	IN1
9741	0.36224175380790763	scVI	IN1
9742	0.24365923702192244	scVI	IN2
9743	0.1385293005655403	scVI	IN2
9744	0.11913070622790131	scVI	IN2
9745	0.19602244465579113	scVI	IN2
9746	0.21494495211013298	scVI	IN2
9747	0.2572114944039964	scVI	IN2
9748	0.2654624933059928	scVI	IN2
9749	0.2035215405343456	scVI	IN2
9750	0.18430012347376665	scVI	IN2
9751	0.10237868966594359	scVI	IN2
9752	0.12627639446372677	scVI	IN2
9753	0.259638224526722	scVI	IN2
9754	0.1811550443875469	scVI	IN2
9755	0.22460505781128207	scVI	IN2
9756	0.16961113921247842	scVI	IN2
9757	0.19220352737641014	scVI	IN2
9758	0.29516277127438834	scVI	IN2
9759	0.19936029407401648	scVI	IN2
9760	0.20065753693812435	scVI	IN2
9761	0.26607443568166406	scVI	IN2
9762	0.27420162015021043	scVI	IN2
9763	0.3083713527592316	scVI	IN2
9764	0.09208934947239879	scVI	IN2
9765	0.2283026953863521	scVI	IN2
9766	0.2570041622379822	scVI	IN2
9767	0.3539962428732855	scVI	IN2
9768	0.20690200195501876	scVI	IN2
9769	0.1343896842829104	scVI	IN2
9770	0.3226069317898277	scVI	IN2
9771	0.06775206995451122	scVI	IN2
9772	0.22323107794542338	scVI	IN2
9773	0.2717635380896583	scVI	IN2
9774	0.2152289466532725	scVI	IN2
9775	0.1486927486067118	scVI	IN2
9776	0.13754564170929762	scVI	IN2
9777	0.10959401064302662	scVI	IN2
9778	0.17672464870807136	scVI	IN2
9779	0.18592253677458873	scVI	IN2
9780	0.4446767203678267	scVI	IN2
9781	0.2745737525109567	scVI	IN2
9782	0.08887091930134185	scVI	IN2
9783	0.22481595141481284	scVI	IN2
9784	0.12412977705845413	scVI	IN2
9785	0.36379563047673585	scVI	IN2
9786	0.24455513684144417	scVI	IN2
9787	0.1787363826851146	scVI	IN2
9788	0.1718400454545904	scVI	IN2
9789	0.3078718566730943	scVI	IN2
9790	0.22340534389713718	scVI	IN2
9791	0.1092306242571504	scVI	IN2
9792	0.23372439362328865	scVI	IN2
9793	0.2833455986014583	scVI	IN2
9794	0.0914534824095214	scVI	IN2
9795	0.12446490743325103	scVI	IN2
9796	0.3207362534663816	scVI	IN2
9797	0.20330759384651012	scVI	IN2
9798	0.2522872050291128	scVI	IN2
9799	0.1946720307911791	scVI	IN2
9800	0.21792268976893847	scVI	IN2
9801	0.06015740476498212	scVI	IN2
9802	0.20363248188394067	scVI	IN2
9803	0.18441083184220086	scVI	IN2
9804	0.32747955373625814	scVI	IN2
9805	0.15491411908570973	scVI	IN2
9806	0.3322796722224952	scVI	IN2
9807	0.24882157634941718	scVI	IN2
9808	0.17358174748860034	scVI	IN2
9809	0.41390143223929776	scVI	IN2
9810	0.132165214890181	scVI	IN2
9811	0.14525314945298945	scVI	IN2
9812	0.2688790155892432	scVI	IN2
9813	0.3707619946057472	scVI	IN2
9814	0.3788759942172715	scVI	IN2
9815	0.22437385218048908	scVI	IN2
9816	0.17986896459638724	scVI	IN2
9817	0.3858133996141441	scVI	IN2
9818	0.2682141282900532	scVI	IN2
9819	0.32346690252583826	scVI	IN2
9820	0.21358805576487194	scVI	IN2
9821	0.12894533898134974	scVI	IN2
9822	0.3765926154588486	scVI	IN2
9823	0.20050914869789407	scVI	IN2
9824	0.11121476663039272	scVI	IN2
9825	0.19721715574583012	scVI	IN2
9826	0.17616338863401193	scVI	IN2
9827	0.11505399558387683	scVI	IN2
9828	0.45122682309435075	scVI	IN2
9829	0.15894645485675604	scVI	IN2
9830	0.27559378802538426	scVI	IN2
9831	0.1705872989164963	scVI	IN2
9832	0.2649229140112881	scVI	IN2
9833	0.3123814594884504	scVI	IN2
9834	0.2010400149034268	scVI	IN2
9835	0.18729382249267099	scVI	IN2
9836	0.17082107304871627	scVI	IN2
9837	0.4082470684338547	scVI	IN2
9838	0.22808464314804716	scVI	IN2
9839	0.17315221518714866	scVI	IN2
9840	0.09103155186905368	scVI	IN2
9841	0.3137573585304723	scVI	IN2
9842	0.2925547764854259	scVI	IN2
9843	0.34691251995146744	scVI	IN2
9844	0.2550876307753842	scVI	IN2
9845	0.12437827550649092	scVI	IN2
9846	0.1979633163634191	scVI	IN2
9847	0.20941773978199457	scVI	IN2
9848	0.2680967816277637	scVI	IN2
9849	0.1792950580935232	scVI	IN2
9850	0.3740360434095631	scVI	IN2
9851	0.3102732954067717	scVI	IN2
9852	0.19176980033223684	scVI	IN2
9853	0.2341256291769457	scVI	IN2
9854	0.24140597141954762	scVI	IN2
9855	0.23322621791694062	scVI	IN2
9856	0.2545142094389655	scVI	IN2
9857	0.3560164517856222	scVI	IN2
9858	0.0789288543680961	scVI	IN2
9859	0.26264975584119943	scVI	IN2
9860	0.3629403265860745	scVI	IN2
9861	0.20695679505603307	scVI	IN2
9862	0.3402661543164327	scVI	IN2
9863	0.27955930253556216	scVI	IN2
9864	0.3340800835956576	scVI	IN2
9865	0.24785936773745335	scVI	IN2
9866	0.174516480601051	scVI	IN2
9867	0.18086962382866437	scVI	IN2
9868	0.23048254963732176	scVI	IN2
9869	0.20725196545352215	scVI	IN2
9870	0.2629107382158359	scVI	IN2
9871	0.18133455042408375	scVI	IN2
9872	0.16982816361148267	scVI	IN2
9873	0.23557872973790583	scVI	IN2
9874	0.33245577722235126	scVI	IN2
9875	0.32040673409447035	scVI	IN2
9876	0.1958280402718876	scVI	IN2
9877	0.3068325570713273	scVI	IN2
9878	0.23637450300288118	scVI	IN2
9879	0.2242635262432948	scVI	IN2
9880	0.21059419858159292	scVI	IN2
9881	0.24215325435024637	scVI	IN2
9882	0.19252000206113598	scVI	IN2
9883	0.3254083931088354	scVI	IN2
9884	0.1698115434943571	scVI	IN2
9885	0.2982575443012107	scVI	IN2
9886	0.12021793203949485	scVI	IN2
9887	0.1727574403134941	scVI	IN2
9888	0.27697095949150313	scVI	IN2
9889	0.3071175472447496	scVI	IN2
9890	0.15311220110357493	scVI	IN2
9891	0.2585042684989406	scVI	IN2
9892	0.2501866845462672	scVI	IN2
9893	0.21535448374368538	scVI	IN2
9894	0.19099087642985532	scVI	IN2
9895	0.2083531471657973	scVI	IN2
9896	0.1658291950668687	scVI	IN2
9897	0.21463641989663612	scVI	IN2
9898	0.3506116645045845	scVI	IN2
9899	0.2396247386509585	scVI	IN2
9900	0.23070295689500378	scVI	IN2
9901	0.26957434552787335	scVI	IN2
9902	0.35379243486456896	scVI	IN2
9903	0.2386184173560271	scVI	IN2
9904	0.21384749699633673	scVI	IN2
9905	0.21171248452704736	scVI	IN2
9906	0.16016447861856023	scVI	IN2
9907	0.3517513094524464	scVI	IN2
9908	0.3686762148212597	scVI	IN2
9909	0.27065098209719124	scVI	IN2
9910	0.3817085059268615	scVI	IN2
9911	0.20404219981352337	scVI	IN2
9912	0.4582211130454328	scVI	IN2
9913	0.3221818894660097	scVI	IN2
9914	0.4751426754015772	scVI	IN2
9915	0.21908380030181476	scVI	IN2
9916	0.21726738409870563	scVI	IN2
9917	0.1341739954807758	scVI	IN2
9918	0.38149063317937987	scVI	IN2
9919	0.3137324020220227	scVI	IN2
9920	0.3879168730302292	scVI	IN2
9921	0.3155360498404215	scVI	IN2
9922	0.29974132012485477	scVI	IN2
9923	0.360407694122946	scVI	IN2
9924	0.44908053805834813	scVI	IN2
9925	0.3185026898390791	scVI	IN2
9926	0.3295417011895247	scVI	IN2
9927	0.4361895378223929	scVI	IN2
9928	0.32463375175089937	scVI	IN2
9929	0.16717256572909917	scVI	IN2
9930	0.27236035462132974	scVI	IN2
9931	0.22720880721667241	scVI	IN2
9932	0.23714941810786658	scVI	IN2
9933	0.33110705712248056	scVI	IN2
9934	0.1793107058241798	scVI	IN2
9935	0.3133202743893849	scVI	IN2
9936	0.3783249360285156	scVI	IN2
9937	0.14493004350454816	scVI	IN2
9938	0.0353800919136888	scVI	IN2
9939	0.16576319744687626	scVI	IN2
9940	0.19267203041655365	scVI	IN2
9941	0.2603569078613501	scVI	IN2
9942	0.4241645798935793	scVI	IN2
9943	0.07558388675165184	scVI	IN2
9944	0.18314893575721516	scVI	IN2
9945	0.43806237094940187	scVI	IN2
9946	0.10954677217899242	scVI	IN2
9947	0.3389772439701488	scVI	IN2
9948	0.24201122436055905	scVI	IN2
9949	0.23018206097777058	scVI	IN2
9950	0.26816284542774177	scVI	IN2
9951	0.14884304490291123	scVI	IN2
9952	0.2984731899138885	scVI	IN2
9953	0.22184013306523132	scVI	IN2
9954	0.296702986117458	scVI	IN2
9955	0.19974063100811923	scVI	IN2
9956	0.14625353772812077	scVI	IN2
9957	0.12045873792554494	scVI	IN2
9958	0.25325321062282913	scVI	IN2
9959	0.14334161457773384	scVI	IN2
9960	0.3538596313199647	scVI	IN2
9961	0.289943029103146	scVI	IN2
9962	0.15735760796760234	scVI	IN2
9963	0.5131794581148875	scVI	IN2
9964	0.42796463000236024	scVI	IN2
9965	0.20477833984708915	scVI	IN2
9966	0.19875131325051437	scVI	IN2
9967	0.15945086527400387	scVI	IN2
9968	0.17029074424463259	scVI	IN2
9969	0.16578744140158205	scVI	IN2
9970	0.29056181670182096	scVI	IN2
9971	0.16984843271452896	scVI	IN2
9972	0.34417957853844927	scVI	IN2
9973	0.28919594352697076	scVI	IN2
9974	0.3109412691485453	scVI	IN2
9975	0.16063274295992494	scVI	IN2
9976	0.26811406611092126	scVI	IN2
9977	0.26571744015809695	scVI	IN2
9978	0.17925002809169718	scVI	IN2
9979	0.24307615066415666	scVI	IN2
9980	0.1312672614818375	scVI	IN2
9981	0.25298975766390813	scVI	IN2
9982	0.25217438160724404	scVI	IN2
9983	0.16263632818726764	scVI	IN2
9984	0.18306153935464164	scVI	IN2
9985	0.2658217577123997	scVI	IN2
9986	0.3838537071055359	scVI	IN2
9987	0.09799534582916328	scVI	IN2
9988	0.2689387180673056	scVI	IN2
9989	0.34493010475524066	scVI	IN2
9990	0.25179414783497867	scVI	IN2
9991	0.24580411645892034	scVI	IN2
9992	0.2680103727001838	scVI	IN2
9993	0.23605620986056267	scVI	IN2
9994	0.23189467765405242	scVI	IN2
9995	0.339579366474501	scVI	IN2
9996	0.2873413960204304	scVI	IN2
9997	0.2475358201764815	scVI	IN2
9998	0.30196649623052035	scVI	IN2
9999	0.24841926130108963	scVI	IN2
10000	0.2612472083559837	scVI	IN2
10001	0.324263745542838	scVI	IN2
10002	0.29842639429293444	scVI	IN2
10003	0.20534678209072038	scVI	IN2
10004	0.3363380376342286	scVI	IN2
10005	0.20543526415924412	scVI	IN2
10006	0.17820554151330367	scVI	IN2
10007	0.2967604356274257	scVI	IN2
10008	0.2974090724642171	scVI	IN2
10009	0.3523605222849315	scVI	IN2
10010	0.19498255066589448	scVI	IN2
10011	0.2296127134048347	scVI	IN2
10012	0.27023841861767156	scVI	IN2
10013	0.30289893224888875	scVI	IN2
10014	0.32316853362153436	scVI	IN2
10015	0.34357750414585536	scVI	IN2
10016	0.4020269159848331	scVI	IN2
10017	0.28490297989962904	scVI	IN2
10018	0.1997510589178884	scVI	IN2
10019	0.2980560580202344	scVI	IN2
10020	0.2572208251818773	scVI	IN2
10021	0.28648297295715236	scVI	IN2
10022	0.3677463162222196	scVI	IN2
10023	0.35345393693039845	scVI	IN2
10024	0.11594773459370789	scVI	IN2
10025	0.12425340259902203	scVI	IN2
10026	0.3687947426528301	scVI	IN2
10027	0.37399221334417565	scVI	IN2
10028	0.20628189343553438	scVI	IN2
10029	0.27509075404704253	scVI	IN2
10030	0.33500630471591863	scVI	IN2
10031	0.29492160805619305	scVI	IN2
10032	0.15095947707669685	scVI	IN2
10033	0.21984125852667333	scVI	IN2
10034	0.30834525527064693	scVI	IN2
10035	0.21002850174232043	scVI	IN2
10036	0.39891030718086506	scVI	IN2
10037	0.34521152996041865	scVI	IN2
10038	0.23557936588099482	scVI	IN2
10039	0.2758054471347667	scVI	IN2
10040	0.30605247739618624	scVI	IN2
10041	0.27761707137514224	scVI	IN2
10042	0.31578903439095013	scVI	IN2
10043	0.29677027744528867	scVI	IN2
10044	0.36718587010686454	scVI	IN2
10045	0.2595705687563208	scVI	IN2
10046	0.25574357080732973	scVI	IN2
10047	0.34691707390670595	scVI	IN2
10048	0.34228702195448957	scVI	IN2
10049	0.24769221862605095	scVI	IN2
10050	0.2654539082367721	scVI	IN2
10051	0.24046919899190744	scVI	IN2
10052	0.22021268463697494	scVI	IN2
10053	0.21200280235216357	scVI	IN2
10054	0.31155374484101994	scVI	IN2
10055	0.3493612112744377	scVI	IN2
10056	0.2049465735337866	scVI	IN2
10057	0.19733826514196173	scVI	IN2
10058	0.41324143428271287	scVI	IN2
10059	0.3318164928298793	scVI	IN2
10060	0.27786758715555476	scVI	IN2
10061	0.237431036014482	scVI	IN2
10062	0.24022420879519124	scVI	MG
10063	0.17753804981792462	scVI	MG
10064	0.15322084071763076	scVI	MG
10065	0.1362214018264795	scVI	MG
10066	0.43554693236099945	scVI	MG
10067	0.12982804769766193	scVI	MG
10068	0.12078609088557529	scVI	MG
10069	0.36620802297028276	scVI	MG
10070	0.4224038248056669	scVI	MG
10071	0.4400168048354413	scVI	MG
10072	0.17481447318616344	scVI	MG
10073	0.21639407518216328	scVI	MG
10074	0.13278997279864863	scVI	MG
10075	0.34561759205408477	scVI	MG
10076	0.29984502599440427	scVI	MG
10077	0.3613174157571174	scVI	MG
10078	0.4931207996671658	scVI	MG
10079	0.36948158440574025	scVI	MG
10080	0.45662698916253	scVI	MG
10081	0.4112737304543056	scVI	MG
10082	0.12296108271423566	scVI	MG
10083	0.44065315205706695	scVI	MG
10084	0.33085933473512236	scVI	MG
10085	0.37272815726565034	scVI	MG
10086	0.16689917546587674	scVI	MG
10087	0.47327265114632305	scVI	MG
10088	0.5075673449892524	scVI	MG
10089	0.2804184730629365	scVI	MG
10090	0.3368219930457806	scVI	MG
10091	0.5288873160975249	scVI	MG
10092	0.48741765069090387	scVI	MG
10093	0.5006575943541401	scVI	MG
10094	0.4803185163527913	scVI	MG
10095	0.27065201827351437	scVI	MG
10096	0.1584404939536105	scVI	MG
10097	0.3438280442311571	scVI	MG
10098	0.2380582823376332	scVI	MG
10099	0.48088516760775546	scVI	MG
10100	0.5644499846442178	scVI	MG
10101	0.4559193767092538	scVI	MG
10102	0.43013523174922963	scVI	MG
10103	0.33154867376652386	scVI	MG
10104	0.36603711770269487	scVI	MG
10105	0.38311671724065044	scVI	MG
10106	0.4637296040278675	scVI	MG
10107	0.5063013515787277	scVI	MG
10108	0.4988423186471781	scVI	MG
10109	0.3647546818889295	scVI	MG
10110	0.45285336358696615	scVI	MG
10111	0.42161833141399063	scVI	MG
10112	0.46210403565759395	scVI	MG
10113	0.46011898712483773	scVI	MG
10114	0.42965947750600053	scVI	MG
10115	0.26738321181947233	scVI	MG
10116	0.3435548846317657	scVI	MG
10117	0.5461688261123585	scVI	MG
10118	0.26085461336795	scVI	MG
10119	0.5065534655443624	scVI	MG
10120	0.29879926780011645	scVI	MG
10121	0.46767376329825444	scVI	MG
10122	0.3704901822804223	scVI	MG
10123	0.4750144324414805	scVI	MG
10124	0.46175219580591687	scVI	MG
10125	0.39740740857301404	scVI	MG
10126	0.2738069359360014	scVI	MG
10127	0.12126612172091199	scVI	MG
10128	0.2205795050316874	scVI	MG
10129	0.40675412145158735	scVI	MG
10130	0.4106834058872407	scVI	MG
10131	0.3329013038987513	scVI	MG
10132	0.3075370975724366	scVI	MG
10133	0.18323353133810252	scVI	MG
10134	0.38429094547305254	scVI	MG
10135	0.30930668115739396	scVI	MG
10136	0.38292651871972483	scVI	MG
10137	0.18407604895647356	scVI	MG
10138	0.14459728806337158	scVI	MG
10139	0.362083069409215	scVI	MG
10140	0.2607399009950721	scVI	MG
10141	0.1764192945817426	scVI	MG
10142	0.16703346114228723	scVI	MG
10143	0.4090117184535752	scVI	MG
10144	0.2693799510158418	scVI	MG
10145	0.5246902195061989	scVI	MG
10146	0.43872318279779343	scVI	MG
10147	0.21957548280674008	scVI	MG
10148	0.18717678861752318	scVI	MG
10149	0.5166861774842089	scVI	MG
10150	0.5464561654465279	scVI	MG
10151	0.44346922507279846	scVI	MG
10152	0.3929521534966069	scVI	MG
10153	0.3456541719489043	scVI	MG
10154	0.46596387385071203	scVI	MG
